GrLivArea,BedroomAbvGr,Bathrooms,PropertyAge,GarageCars,TotalBsmtSF,OverallQual,LotArea,TotRmsAbvGrd,2ndFlrSF,GarageArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,GarageYrBlt,WoodDeckSF,OpenPorchSF,MasVnrArea,OverallCond,LotShape,ScreenPorch,MSSubClass,LotFrontage,CrimeRate,MedianIncome,InterestRate,UnemploymentRate,YrSold,MoSold,QrtSold,BldgType,RenovationFlag,SaleDate,SalePrice
1026,3,2.0,40,2.0,1026.0,6,7930,5,0,440.0,439.0,115.0,1026,1969.0,171,48,0.0,8,Reg,0,20,61.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,156000.0
2794,4,3.5,14,3.0,1462.0,8,15138,9,1304,810.0,689.0,773.0,1490,1995.0,0,146,506.0,5,IR1,0,60,174.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,403000.0
864,3,1.0,39,2.0,864.0,4,8120,5,0,463.0,191.0,673.0,864,1994.0,0,0,0.0,7,Reg,0,20,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,124500.0
1776,4,3.0,51,3.0,1584.0,5,11475,9,0,888.0,0.0,1584.0,1776,1968.0,0,25,95.0,5,Reg,0,90,85.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Duplex,0,2009-07-01,110000.0
1852,3,3.5,0,2.0,900.0,7,8640,7,920,644.0,822.0,78.0,932,2009.0,168,108,0.0,5,Reg,0,60,72.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,252678.0
2234,1,3.0,1,3.0,2216.0,9,17423,9,0,1166.0,1904.0,312.0,2234,2009.0,0,60,748.0,5,IR1,0,20,63.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,501837.0
1041,3,2.0,50,1.0,1041.0,5,9600,6,0,270.0,991.0,50.0,1041,1959.0,224,88,132.0,6,Reg,0,20,80.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,124500.0
1716,2,2.5,13,2.0,880.0,7,8750,7,807,512.0,0.0,880.0,909,1996.0,0,120,0.0,5,Reg,0,60,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,191000.0
2704,4,3.5,37,2.0,1952.0,8,13860,9,704,538.0,1410.0,542.0,2000,1972.0,269,111,0.0,7,Reg,0,80,75.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,345000.0
925,2,1.5,44,1.0,925.0,5,9100,5,0,429.0,338.0,121.0,925,1965.0,0,0,0.0,6,Reg,0,20,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,117500.0
1466,3,2.0,2,3.0,1466.0,8,8925,7,0,610.0,16.0,1450.0,1466,2007.0,100,18,0.0,5,IR1,0,20,73.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,201000.0
1717,3,2.0,3,3.0,1709.0,8,11146,7,0,908.0,0.0,1709.0,1717,2006.0,169,39,250.0,5,IR1,0,20,87.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,255500.0
1692,3,2.5,0,2.0,846.0,7,13159,6,846,650.0,0.0,846.0,846,2009.0,208,114,0.0,5,IR1,0,60,83.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,224500.0
1573,3,1.0,74,1.0,884.0,4,6120,6,584,240.0,0.0,884.0,989,1935.0,0,0,0.0,7,Reg,120,50,51.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,133000.0
1456,3,2.5,33,2.0,855.0,6,2280,7,601,440.0,566.0,289.0,855,1976.0,87,0,0.0,6,Reg,0,160,24.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Twnhs,0,2009-07-01,148500.0
2054,3,3.5,9,2.0,992.0,6,12224,7,1032,390.0,695.0,297.0,1022,2000.0,24,48,40.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,244000.0
1192,3,1.0,89,1.0,596.0,5,6402,6,596,189.0,0.0,596.0,596,1920.0,0,0,0.0,5,Reg,0,70,60.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,78000.0
892,3,1.0,42,1.0,892.0,5,7150,5,0,288.0,432.0,460.0,892,1967.0,0,0,60.0,5,Reg,0,20,65.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,100000.0
2134,5,2.0,93,2.0,844.0,6,11888,10,689,441.0,0.0,844.0,1445,1930.0,0,60,0.0,6,IR1,0,75,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,214500.0
1148,3,2.0,50,1.0,1148.0,5,7931,6,0,672.0,1148.0,0.0,1148,1959.0,0,0,0.0,5,Reg,0,20,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,132500.0
1432,3,3.5,5,2.0,716.0,7,7795,6,716,432.0,425.0,291.0,716,2004.0,100,51,0.0,5,IR1,0,60,71.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,188500.0
1775,3,3.5,16,2.0,740.0,7,9317,7,769,425.0,513.0,227.0,1006,1993.0,234,72,137.0,5,Reg,0,60,75.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,213000.0
980,3,1.0,32,2.0,980.0,5,7064,6,0,484.0,560.0,420.0,980,1986.0,192,0,153.0,6,Reg,0,20,71.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,135000.0
1683,3,2.5,31,2.0,918.0,6,11184,7,765,440.0,226.0,192.0,918,1978.0,243,0,92.0,5,Reg,0,60,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,172500.0
1287,3,1.5,17,2.0,624.0,5,10429,6,663,440.0,330.0,294.0,624,2001.0,150,0,0.0,5,Reg,0,60,62.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,182207.6323195
864,3,2.0,31,1.0,864.0,5,7000,6,0,336.0,646.0,218.0,864,1978.0,0,0,90.0,8,IR1,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,136500.0
1050,3,2.5,38,1.0,1043.0,5,8510,6,0,336.0,500.0,543.0,1050,1971.0,0,0,178.0,7,IR1,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,178430.966728182
1492,3,2.0,8,2.0,1492.0,7,11166,6,0,608.0,24.0,1468.0,1492,2001.0,0,114,180.0,5,Reg,168,20,75.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,183658.076582555
907,3,1.0,31,1.0,907.0,5,16269,5,0,343.0,625.0,282.0,907,1978.0,72,0,76.0,5,IR1,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,193700.976276404
1152,2,4.0,31,1.0,1152.0,5,10547,6,0,252.0,1152.0,0.0,1152,1960.0,0,0,0.0,5,IR1,0,90,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Duplex,0,2009-07-01,169163.980786825
1728,3,3.0,53,2.0,1048.0,5,13495,7,0,576.0,625.0,222.0,1728,1956.0,0,99,70.0,6,IR1,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,188241.637896875
1478,2,3.0,11,2.0,1418.0,8,7380,5,0,495.0,341.0,1077.0,1478,1998.0,168,43,0.0,5,IR1,0,120,61.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,162931.203336223
1639,3,1.5,63,1.0,747.0,6,9350,6,747,240.0,342.0,405.0,892,1946.0,0,50,0.0,7,Reg,0,60,50.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,180084.118941162
1606,3,2.0,3,3.0,1598.0,8,9658,6,0,871.0,0.0,1598.0,1606,2006.0,230,60,383.0,5,IR1,0,20,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,180690.274752587
1482,3,1.5,89,2.0,650.0,7,9000,7,650,324.0,624.0,26.0,832,1930.0,0,0,0.0,9,Reg,0,70,50.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,143000.0
2480,5,2.5,69,2.0,920.0,7,8145,13,1240,400.0,246.0,674.0,1240,1940.0,0,0,0.0,6,IR1,0,90,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Duplex,1,2009-07-01,204264.39284654
2452,3,4.0,6,3.0,2452.0,9,15274,10,0,886.0,1972.0,480.0,2452,2003.0,0,116,724.0,5,IR1,0,20,110.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,191742.778119363
1736,3,2.0,1,3.0,1736.0,9,11578,7,0,834.0,0.0,1736.0,1736,2008.0,319,90,302.0,5,Reg,0,20,95.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,184468.908382254
864,3,1.0,38,2.0,864.0,4,9000,5,0,576.0,240.0,624.0,864,1986.0,200,0,0.0,7,Reg,0,20,60.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,179395.305519087
2690,3,3.5,0,3.0,1365.0,9,12350,8,1325,864.0,986.0,379.0,1365,2009.0,0,197,0.0,5,Reg,0,60,95.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,185988.233987516
864,2,1.0,87,0.0,864.0,5,4060,4,0,0.0,0.0,864.0,864,1979.0,0,96,0.0,8,Reg,0,30,56.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,99900.0
1314,2,3.0,2,2.0,1314.0,7,5001,6,0,626.0,904.0,410.0,1314,2008.0,172,62,166.0,5,IR1,0,120,34.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Twnhs,1,2009-07-01,230000.0
892,1,2.0,86,0.0,858.0,4,5160,5,0,0.0,749.0,46.0,892,1979.0,0,0,0.0,6,Reg,160,85,86.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,145286.278144089
987,2,2.5,36,1.0,483.0,6,1680,5,504,264.0,254.0,229.0,483,1973.0,0,0,504.0,5,Reg,0,160,21.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Twnhs,0,2009-07-01,151713.38474815
1774,4,2.0,48,1.0,552.0,5,15400,8,611,384.0,0.0,552.0,904,1961.0,290,40,0.0,5,Reg,0,80,88.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,205266.631009142
1343,3,1.5,88,1.0,731.0,5,7681,7,523,186.0,0.0,731.0,820,1921.0,192,0,0.0,6,IR1,0,50,54.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,154900.0
1755,3,3.0,18,2.0,975.0,7,11949,7,780,524.0,601.0,158.0,975,1991.0,502,60,196.0,8,Reg,0,60,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,185199.050609653
3005,3,2.5,5,3.0,1376.0,7,2880,9,1629,704.0,0.0,1376.0,1376,2004.0,0,177,0.0,5,Reg,0,160,32.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Twnhs,1,2009-07-01,167350.910824524
987,2,2.5,37,1.0,483.0,6,1680,5,504,288.0,110.0,79.0,483,1972.0,0,0,425.0,6,Reg,0,160,21.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Twnhs,0,2009-07-01,151713.38474815
1396,3,2.5,2,2.0,608.0,6,11069,6,788,440.0,0.0,608.0,608,2007.0,100,36,0.0,5,Reg,0,60,85.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,183467.176862723
1061,1,2.5,19,2.0,1054.0,7,10778,4,0,462.0,460.0,308.0,1061,1990.0,114,36,0.0,6,IR1,0,80,74.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,156342.717587562
1548,3,3.0,31,2.0,804.0,6,2364,7,744,440.0,320.0,484.0,804,1978.0,108,0,0.0,5,Reg,0,160,24.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,TwnhsE,0,2009-07-01,166335.403036551
1149,3,2.0,49,1.0,1014.0,4,10682,7,0,544.0,399.0,615.0,1149,1968.0,0,240,0.0,6,Reg,0,20,80.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,182705.546021743
1660,3,2.5,7,2.0,831.0,7,8935,7,829,493.0,0.0,831.0,831,2002.0,144,68,95.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,195000.0
864,2,1.0,48,1.0,864.0,5,9079,5,0,440.0,864.0,0.0,864,1961.0,158,0,0.0,5,IR1,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,166274.900490809
1268,3,1.5,71,1.0,832.0,5,6300,7,436,250.0,832.0,0.0,832,1938.0,0,0,88.0,4,Reg,0,50,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,174081.601977368
1795,3,3.5,3,3.0,900.0,8,10603,8,886,782.0,682.0,218.0,909,2006.0,168,45,121.0,5,Reg,0,60,84.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,182550.070992189
1120,3,1.5,43,2.0,864.0,5,10710,5,0,656.0,644.0,220.0,1120,1966.0,0,162,165.0,7,Reg,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,182760.651095509
1306,3,1.5,99,2.0,240.0,5,15660,6,496,472.0,0.0,240.0,810,1959.0,0,0,0.0,8,Reg,0,50,90.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,192502.440921994
1564,3,1.5,68,1.0,704.0,7,12000,7,704,234.0,275.0,429.0,860,1941.0,0,0,0.0,7,Reg,0,70,75.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,174500.0
1608,3,2.5,12,2.0,945.0,6,10179,7,663,470.0,847.0,98.0,945,1997.0,252,30,0.0,5,IR1,0,60,88.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,181715.622732304
1680,1,2.5,0,3.0,1555.0,9,10933,8,0,1138.0,1021.0,534.0,1680,2009.0,185,24,242.0,5,Reg,0,20,84.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,156647.763531624
1479,3,4.5,22,2.0,1645.0,7,14419,7,0,578.0,904.0,117.0,1479,1987.0,224,238,310.0,5,IR1,0,80,125.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,190060.105331152
1516,3,3.5,15,2.0,707.0,6,8803,7,809,409.0,600.0,107.0,707,1994.0,0,46,0.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,179007.601964376
2200,3,3.5,6,3.0,2200.0,8,15262,8,0,685.0,1557.0,643.0,2200,2003.0,208,55,470.0,5,IR1,0,20,117.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,191719.161659178
1567,2,3.0,43,2.0,1562.0,6,14695,5,0,542.0,1387.0,175.0,1567,1966.0,0,110,210.0,8,IR1,342,20,80.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,177327.403857584
2036,3,3.0,1,3.0,2190.0,9,13438,9,0,780.0,1758.0,432.0,2036,2008.0,90,154,246.0,5,IR1,0,20,113.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,188129.459710994
1934,3,3.5,32,2.0,1122.0,5,11900,6,988,567.0,400.0,722.0,946,1977.0,0,176,157.0,6,Reg,200,60,85.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,185102.616730563
1594,3,2.5,5,2.0,846.0,7,10125,7,748,434.0,0.0,846.0,846,2004.0,300,48,0.0,5,IR1,0,60,61.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,181609.34866147
2365,3,3.0,38,2.0,1803.0,7,17597,7,0,551.0,803.0,581.0,2365,1971.0,200,144,0.0,9,Reg,0,20,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,196314.53120359
1422,3,2.5,4,2.0,704.0,6,11646,7,718,440.0,0.0,704.0,704,2005.0,36,28,0.0,5,IR1,0,60,79.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,184602.734989972
1229,2,1.5,29,2.0,561.0,6,1612,5,668,462.0,0.0,561.0,561,1980.0,154,0,0.0,6,Reg,0,160,24.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,Twnhs,0,2009-07-01,151579.558140433
2004,4,3.5,7,3.0,870.0,8,12891,8,1126,644.0,651.0,219.0,878,2002.0,0,48,0.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,200328.822792041
796,2,1.5,37,1.0,796.0,5,7689,4,0,336.0,720.0,0.0,796,1998.0,138,0,0.0,8,IR1,0,85,50.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,163539.327185998
1400,3,2.5,23,2.0,676.0,6,10274,6,702,465.0,331.0,345.0,698,1986.0,0,48,141.0,7,IR1,0,60,68.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,181902.586375439
1292,3,2.5,45,2.0,1292.0,5,10500,6,0,520.0,998.0,294.0,1292,1964.0,0,32,144.0,5,IR1,92,20,115.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,182347.363042264
1490,3,2.5,4,2.0,745.0,6,8918,7,745,392.0,0.0,745.0,745,2005.0,36,20,0.0,5,IR1,0,60,57.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,179233.926374487
1183,3,2.0,50,1.0,528.0,5,8000,6,0,288.0,433.0,0.0,1183,1959.0,0,0,0.0,5,Reg,0,80,80.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,177427.267170302
1447,3,1.0,99,0.0,801.0,5,10134,6,646,0.0,0.0,801.0,801,1979.0,80,0,0.0,5,Reg,0,50,56.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,1,2009-07-01,181627.061006609
1382,3,1.5,54,1.0,1382.0,5,8750,6,0,350.0,172.0,727.0,1382,1955.0,280,0,0.0,5,Reg,0,20,70.0,26.11993393300743,50720.0,5.2,5.6,2009,7,Q3,1Fam,0,2009-07-01,178903.295931891
1200,2,3.0,6,2.0,1176.0,7,10083,5,0,555.0,833.0,343.0,1200,2003.0,0,41,0.0,5,Reg,0,20,67.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,184900.0
1879,3,3.5,16,2.0,1079.0,7,10560,8,800,473.0,474.0,605.0,1079,1993.0,400,100,0.0,5,Reg,0,60,85.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,183570.337896789
1500,3,2.0,5,2.0,1500.0,7,8487,6,0,570.0,20.0,1480.0,1500,2004.0,192,36,210.0,5,Reg,0,20,63.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,190000.0
1699,3,3.0,109,2.0,978.0,3,10615,7,685,420.0,440.0,538.0,1014,1920.0,0,74,0.0,5,IR1,0,190,107.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,2fmCon,1,2009-08-01,95000.0
1445,3,1.5,45,2.0,1127.0,6,12095,7,0,645.0,564.0,563.0,1445,1964.0,180,0,115.0,6,IR1,0,80,68.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,158000.0
1656,3,2.5,93,1.0,660.0,5,10410,8,704,180.0,0.0,660.0,808,1916.0,0,0,0.0,7,Reg,0,50,60.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,135000.0
1495,3,1.0,61,2.0,864.0,6,8064,6,0,576.0,120.0,744.0,1064,1994.0,180,36,0.0,7,Reg,0,50,60.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,178658.114178223
2283,4,2.5,6,3.0,1008.0,8,11792,9,1275,632.0,850.0,158.0,1008,2003.0,120,46,188.0,5,IR1,0,60,68.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,199270.841200324
672,2,2.0,68,1.0,672.0,4,9340,4,0,234.0,344.0,328.0,672,1941.0,0,113,0.0,6,Reg,0,30,50.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,113000.0
1114,3,1.5,5,0.0,1114.0,5,13072,6,0,0.0,0.0,1114.0,1114,1979.0,0,39,0.0,5,Reg,0,20,63.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,188514.050228937
1553,3,3.0,6,2.0,1553.0,7,8736,6,0,588.0,771.0,422.0,1553,2003.0,192,88,0.0,5,IR1,0,20,68.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,179980.635948606
1002,3,2.0,39,2.0,1002.0,5,8750,5,0,902.0,828.0,174.0,1002,1973.0,0,0,76.0,6,IR1,0,20,68.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,148500.0
894,2,1.0,47,1.0,894.0,5,6600,5,0,308.0,0.0,894.0,894,1962.0,0,0,0.0,5,Reg,0,20,60.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,109500.0
2353,4,3.5,29,2.0,845.0,7,13005,10,1200,484.0,692.0,153.0,1153,1983.0,288,195,278.0,7,IR1,0,60,94.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,260000.0
1477,3,2.5,81,1.0,861.0,7,6292,6,600,216.0,0.0,861.0,877,1928.0,0,50,0.0,7,Reg,0,50,52.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,145000.0
1461,4,2.0,60,1.0,832.0,4,10800,6,629,384.0,0.0,832.0,832,1949.0,0,204,0.0,7,Reg,0,50,60.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,197318.54715833
1489,3,2.0,41,2.0,1489.0,6,9156,7,0,462.0,0.0,1489.0,1489,1968.0,0,0,0.0,7,IR1,0,20,68.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,185750.0
1158,3,1.5,5,0.0,1158.0,6,7500,5,0,0.0,0.0,1158.0,1158,1979.0,0,50,0.0,5,Reg,0,20,63.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,177548.140549508
1131,3,1.5,68,1.0,676.0,5,5720,5,455,200.0,0.0,676.0,676,1941.0,26,0,0.0,6,Reg,0,50,52.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,66500.0
2673,4,2.5,29,2.0,1043.0,7,12388,9,1134,441.0,602.0,441.0,1539,1980.0,178,84,229.0,7,IR1,0,60,68.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,200443.7920562
1690,4,2.0,99,2.0,560.0,7,7200,5,760,624.0,0.0,560.0,930,2008.0,0,0,0.0,9,Reg,0,70,60.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,190233.609102705
2544,6,3.0,40,3.0,1248.0,6,9671,12,1296,907.0,0.0,1248.0,1248,1969.0,0,0,480.0,5,Reg,0,90,81.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,Duplex,0,2009-08-01,221648.391978216
1764,3,3.5,12,2.0,928.0,6,15426,7,836,470.0,821.0,107.0,928,1997.0,276,99,0.0,5,IR1,0,60,65.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,231500.0
1193,3,2.0,34,2.0,1176.0,7,11050,5,0,506.0,636.0,540.0,1193,1975.0,40,0,0.0,5,IR1,0,20,85.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,184534.676687694
2042,3,2.5,1,3.0,2042.0,8,12704,8,0,1390.0,0.0,2042.0,2042,2009.0,0,90,306.0,5,Reg,0,20,98.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,253293.0
1930,4,3.0,82,1.0,720.0,6,6876,8,784,316.0,522.0,198.0,1146,1927.0,0,0,0.0,5,Reg,0,70,57.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,189595.964677698
964,2,2.0,88,2.0,876.0,5,13360,5,0,432.0,713.0,163.0,964,1921.0,0,0,0.0,7,IR1,0,30,80.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,163500.0
1152,3,1.5,59,1.0,1092.0,6,14000,6,0,300.0,0.0,1092.0,1152,1950.0,0,36,0.0,8,Reg,0,20,80.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,158500.0
1739,3,3.5,10,2.0,970.0,8,2645,7,756,480.0,649.0,321.0,983,1999.0,115,0,456.0,5,Reg,0,160,24.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,Twnhs,1,2009-08-01,172500.0
1358,2,2.0,4,2.0,1358.0,6,6904,6,0,484.0,836.0,522.0,1358,2005.0,192,36,240.0,5,IR1,0,120,47.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,TwnhsE,0,2009-08-01,163099.3096358
1417,3,3.0,12,2.0,1417.0,7,8750,7,0,511.0,1111.0,306.0,1417,1997.0,60,0,209.0,5,Reg,117,20,70.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,180008.188485489
3082,5,3.5,89,2.0,824.0,7,15863,12,998,672.0,523.0,301.0,1687,1970.0,136,63,0.0,3,Reg,0,75,102.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,197000.0
1210,2,1.5,56,1.0,0.0,5,9533,7,0,616.0,0.0,0.0,1210,1953.0,208,0,140.0,5,Reg,0,20,75.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,0,2009-08-01,168273.282454755
793,2,2.0,64,1.0,793.0,5,8480,4,0,240.0,700.0,93.0,793,1945.0,0,0,0.0,6,Reg,0,30,80.0,26.11993393300743,50720.0,5.18,5.6,2009,8,Q3,1Fam,1,2009-08-01,166200.938073485
