SalePrice,BedroomAbvGr,Bathrooms,PropertyAge,OverallQual,LotArea,TotRmsAbvGrd,ScreenPorch,YrSold,MoSold,QrtSold
155835.0,3,2.5,1,7,11103,8,0,2007,7,Q3
108500.0,2,1.0,87,4,6000,5,0,2007,7,Q3
262500.0,3,2.0,38,7,20781,9,0,2006,6,Q2
283463.0,3,3.0,1,8,15306,7,0,2007,5,Q2
215000.0,3,3.0,9,7,16196,5,0,2007,8,Q3
122000.0,4,2.0,136,8,5250,8,0,2008,12,Q4
200000.0,6,4.5,40,5,11643,12,0,2009,8,Q3
171000.0,4,1.5,46,6,9247,8,120,2008,3,Q1
134900.0,2,1.0,72,6,6000,4,0,2009,7,Q3
410000.0,4,3.5,15,8,14720,9,0,2010,3,Q1
235000.0,3,3.5,8,7,10316,7,0,2008,6,Q2
170000.0,4,3.0,38,7,10192,8,0,2006,9,Q3
110000.0,3,1.0,42,5,9477,5,0,2008,10,Q4
149900.0,3,2.5,39,5,12537,6,0,2010,4,Q2
177500.0,3,2.5,10,6,2117,5,0,2010,6,Q2
315000.0,3,3.0,2,9,16737,8,0,2006,9,Q3
189000.0,4,3.5,87,5,9842,8,0,2008,5,Q2
260000.0,3,3.0,4,7,16158,7,0,2009,6,Q2
104900.0,4,2.0,89,4,12513,7,0,2009,6,Q2
156932.0,3,2.5,1,6,8499,6,0,2007,3,Q1
144152.0,2,2.5,1,7,3180,4,0,2006,4,Q2
216000.0,3,3.5,10,7,7500,7,0,2010,1,Q1
193000.0,3,3.5,9,7,9179,7,0,2008,6,Q2
127000.0,4,2.0,29,5,2665,6,0,2006,7,Q3
144000.0,1,2.0,6,6,4435,4,0,2009,6,Q2
232000.0,3,3.0,7,8,10635,8,0,2010,5,Q2
105000.0,2,1.0,89,4,5400,6,0,2009,10,Q4
165500.0,3,2.0,53,6,9600,8,178,2008,10,Q4
274300.0,3,3.5,8,7,9750,8,0,2006,6,Q2
466500.0,2,3.5,6,10,11400,8,0,2007,3,Q1
250000.0,3,2.5,3,7,10625,9,0,2008,7,Q3
239000.0,3,2.0,0,8,10991,7,0,2007,12,Q4
91000.0,2,1.0,78,6,6292,4,0,2008,4,Q2
117000.0,3,2.0,68,5,10998,6,0,2009,7,Q3
83000.0,2,1.5,33,6,1953,5,0,2006,6,Q2
167500.0,3,2.5,2,5,9735,7,0,2008,5,Q2
58500.0,2,2.0,96,3,8212,5,0,2010,6,Q2
237500.0,4,2.5,38,6,12925,7,0,2008,5,Q2
157000.0,4,2.5,86,7,7200,8,0,2006,10,Q4
112000.0,3,2.0,89,5,25339,7,0,2007,8,Q3
105000.0,2,1.0,70,6,9060,6,0,2009,10,Q4
125500.0,3,2.0,88,4,5436,7,0,2010,5,Q2
250000.0,5,4.5,28,7,16692,12,440,2006,7,Q3
136000.0,5,2.0,91,6,8520,10,0,2007,8,Q3
377500.0,3,3.0,3,9,14892,7,0,2009,10,Q4
131000.0,3,1.5,66,6,6000,6,0,2007,3,Q1
235000.0,3,3.0,6,7,9100,6,0,2006,9,Q3
124000.0,4,2.0,42,5,8944,8,0,2009,4,Q2
123000.0,3,2.0,39,5,7838,6,0,2006,12,Q4
163000.0,3,2.0,103,6,10800,7,0,2008,4,Q2
246578.0,2,3.0,0,7,4045,6,0,2006,10,Q4
281213.0,4,2.5,2,8,12665,9,0,2007,2,Q1
160000.0,3,2.0,62,5,57200,7,0,2010,6,Q2
137500.0,4,1.5,87,5,6120,8,0,2007,5,Q2
138000.0,3,2.5,59,5,7200,7,0,2009,5,Q2
137450.0,3,2.5,84,6,6171,7,0,2009,10,Q4
120000.0,3,1.0,79,6,6000,5,0,2008,7,Q3
193000.0,3,3.5,4,6,7415,8,0,2008,4,Q2
193879.0,2,2.0,0,7,6762,6,0,2006,7,Q3
282922.0,3,3.0,0,8,15256,6,0,2007,8,Q3
105000.0,3,1.0,91,3,10410,6,0,2006,1,Q1
275000.0,2,3.5,4,8,3842,5,155,2008,1,Q1
133000.0,2,2.0,37,5,8445,5,0,2009,3,Q1
112000.0,3,2.0,24,5,8780,5,0,2009,3,Q1
125500.0,3,1.0,100,4,7740,6,168,2010,6,Q2
215000.0,3,2.5,22,7,20544,7,0,2008,11,Q4
230000.0,3,3.5,8,7,12420,6,0,2009,6,Q2
140000.0,3,1.5,59,6,9600,6,0,2009,9,Q3
90000.0,2,2.0,60,4,7200,6,0,2009,6,Q2
257000.0,2,3.0,4,8,10994,7,0,2009,9,Q3
207000.0,4,1.5,85,6,13053,8,220,2008,6,Q2
175900.0,1,2.5,2,7,3635,7,0,2009,5,Q2
122500.0,4,2.0,125,4,11340,11,0,2010,4,Q2
340000.0,3,3.5,11,8,16545,7,0,2009,5,Q2
124000.0,3,2.5,45,5,9204,6,0,2008,8,Q3
223000.0,3,3.0,37,6,16381,7,0,2006,12,Q4
179900.0,3,2.5,38,6,11700,7,119,2006,5,Q2
127500.0,2,2.0,33,6,4043,4,165,2010,7,Q3
136500.0,1,2.0,5,6,4435,3,0,2008,3,Q1
274970.0,4,2.0,40,6,19690,8,0,2006,8,Q3
144000.0,2,2.0,49,5,9503,6,0,2007,6,Q2
142000.0,3,1.0,49,6,10721,7,0,2008,10,Q4
271000.0,3,3.5,14,7,10944,5,0,2008,8,Q3
140000.0,3,2.5,63,5,10930,6,0,2008,4,Q2
119000.0,2,2.0,70,5,7200,4,0,2010,2,Q1
182900.0,3,2.0,26,6,12546,7,0,2007,4,Q2
192140.0,4,2.5,1,5,21930,7,0,2006,7,Q3
143750.0,2,2.0,33,6,4928,5,0,2009,10,Q4
64500.0,4,2.0,80,4,10800,5,0,2007,8,Q3
186500.0,3,3.5,8,6,10261,8,0,2008,5,Q2
160000.0,3,3.0,29,5,17400,5,0,2006,5,Q2
174000.0,3,2.5,46,6,8400,7,0,2008,7,Q3
120500.0,3,1.0,36,4,9000,5,0,2007,5,Q2
394617.0,2,3.0,0,8,12444,7,0,2008,11,Q4
149700.0,2,2.0,53,6,7407,6,0,2010,4,Q2
197000.0,3,2.5,28,7,11584,6,0,2007,11,Q4
191000.0,3,2.0,86,6,11526,11,0,2008,9,Q3
149300.0,1,2.0,4,6,4426,3,0,2008,5,Q2
310000.0,3,3.5,1,10,11003,10,0,2009,4,Q2
121000.0,2,1.0,93,6,8854,4,40,2009,5,Q2
179600.0,3,2.0,3,7,8500,7,0,2007,11,Q4
129000.0,3,2.0,41,6,8400,6,0,2007,5,Q2
157900.0,3,1.0,48,5,26142,6,0,2010,4,Q2
240000.0,3,3.5,12,8,10000,8,0,2007,12,Q4
112000.0,2,1.5,97,4,11767,6,0,2007,5,Q2
92000.0,1,2.0,36,5,1533,3,0,2006,8,Q3
136000.0,4,3.0,35,5,9000,8,0,2009,9,Q3
287090.0,3,2.0,1,8,9262,7,0,2009,5,Q2
145000.0,2,2.0,1,5,3675,5,0,2006,5,Q2
84500.0,3,1.0,0,5,17217,6,0,2006,7,Q3
185000.0,2,3.0,5,7,7500,6,0,2009,10,Q4
175000.0,3,2.5,8,6,7917,7,0,2007,8,Q3
210000.0,3,3.0,32,6,13175,7,0,2010,2,Q1
266500.0,4,2.0,69,7,9042,9,0,2010,5,Q2
142125.0,2,2.0,60,5,9717,5,0,2010,4,Q2
147500.0,3,2.5,43,5,9937,6,0,2008,6,Q2
169277.0524984,2,1.0,49,5,11622,5,120,2010,6,Q2
187758.393988768,3,1.5,52,6,14267,6,0,2010,6,Q2
183583.683569555,3,2.5,13,5,13830,6,0,2010,3,Q1
179317.47751083,3,2.5,12,6,9978,7,0,2010,6,Q2
150730.079976501,2,2.0,18,8,5005,5,144,2010,1,Q1
177150.989247307,3,2.5,17,6,10000,7,0,2010,4,Q2
172070.659229164,3,3.0,18,6,7980,6,0,2010,3,Q1
175110.956519547,3,2.5,12,6,8402,7,0,2010,5,Q2
162011.698831665,2,2.5,20,7,10176,5,0,2010,2,Q1
160726.247831419,2,2.0,40,4,8400,4,0,2010,4,Q2
157933.279456005,2,3.0,11,7,5858,5,0,2010,6,Q2
145291.245020389,2,1.5,39,6,1680,5,0,2010,2,Q1
159672.017631819,3,1.5,39,5,1680,6,0,2010,3,Q1
164167.518301885,3,2.5,35,6,2280,6,0,2010,6,Q2
150891.638244053,2,1.0,35,7,2280,4,0,2010,6,Q2
179460.96518734,3,2.5,1,9,12858,10,0,2010,1,Q1
185034.62891405,3,2.0,1,8,12883,7,0,2010,6,Q2
182352.192644656,3,2.0,5,9,11520,7,0,2010,6,Q2
183053.458213802,3,2.0,5,8,14122,8,0,2010,2,Q1
187823.339254278,3,3.5,7,9,14300,10,0,2010,6,Q2
186544.114327568,3,3.5,8,8,13650,7,0,2010,6,Q2
158230.77520516,2,2.0,4,8,7132,6,0,2010,4,Q2
190552.829321091,3,2.0,5,6,18494,6,0,2010,1,Q1
147183.67487199,2,2.0,4,7,3203,6,0,2010,1,Q1
185855.300905493,3,3.5,6,7,13300,7,0,2010,6,Q2
174350.470676986,3,2.5,6,7,8577,7,0,2010,4,Q2
201740.620690863,4,2.5,12,8,17433,7,256,2010,1,Q1
162986.378895754,2,2.0,5,8,8987,6,0,2010,5,Q2
162330.199085679,2,2.0,1,7,9215,4,0,2010,4,Q2
165845.938616539,2,3.0,5,6,10440,6,216,2010,5,Q2
180929.622876974,3,2.5,6,7,11920,8,0,2010,4,Q2
163481.501519718,2,1.0,90,5,9800,5,0,2010,4,Q2
187798.076714233,3,3.0,36,6,15410,7,0,2010,4,Q2
198822.198942566,4,3.5,17,8,13143,9,0,2010,6,Q2
194868.409899858,4,3.5,18,8,11134,7,0,2010,6,Q2
152605.298564403,2,3.0,6,7,4835,6,0,2010,3,Q1
147797.702836811,2,2.5,6,7,3515,3,0,2010,1,Q1
150521.96899297,2,2.5,6,7,3215,4,0,2010,4,Q2
146991.630153739,2,3.5,6,7,2544,4,0,2010,2,Q1
150306.307814534,2,3.5,5,6,2544,4,0,2010,5,Q2
151164.372534604,2,3.5,10,6,2980,5,0,2010,5,Q2
151133.706960953,2,2.5,7,7,2403,4,0,2010,6,Q2
156214.042540726,1,2.5,0,8,12853,6,0,2010,4,Q2
171992.760735142,3,3.5,10,8,7379,7,0,2010,4,Q2
173214.912549738,3,3.0,8,7,8000,6,0,2010,4,Q2
192429.187345783,4,3.0,43,6,10456,8,0,2010,5,Q2
190878.69508543,4,3.5,17,6,10791,9,0,2010,3,Q1
194542.544135519,3,3.5,32,6,18837,7,0,2010,4,Q2
191849.439072822,4,2.0,39,6,9600,7,0,2010,6,Q2
176363.773907793,3,2.5,44,5,9600,6,0,2010,4,Q2
176954.185412429,3,2.0,44,5,9900,6,0,2010,4,Q2
176521.216975696,3,3.0,43,5,9680,6,204,2010,4,Q2
179436.704810176,3,2.0,46,6,10600,8,0,2010,5,Q2
220079.756777048,6,4.0,48,5,13260,10,0,2010,1,Q1
175502.918109444,3,2.0,58,5,9724,7,0,2010,3,Q1
188321.073833569,3,2.0,61,6,17360,6,0,2010,1,Q1
163276.324450004,2,2.0,44,6,11380,5,0,2010,1,Q1
185911.366293097,4,2.0,52,5,8267,8,0,2010,3,Q1
171392.830997252,3,3.0,7,7,8197,7,0,2010,2,Q1
174418.207020775,3,2.0,51,5,8050,6,0,2010,5,Q2
179682.709603774,3,1.0,51,5,10725,6,0,2010,5,Q2
179423.751581665,3,2.5,51,6,10032,6,160,2010,6,Q2
171756.918091777,3,1.0,54,4,8382,5,0,2010,2,Q1
166849.638174419,2,1.5,58,5,10950,4,0,2010,5,Q2
181122.168676666,3,1.0,55,5,10895,5,0,2010,6,Q2
170934.462746566,2,2.0,52,5,13587,5,0,2010,4,Q2
159738.292580329,2,1.5,90,4,7898,4,0,2010,4,Q2
174445.759557658,3,2.0,62,6,8064,5,0,2010,5,Q2
174706.363659627,3,1.5,50,5,7635,6,0,2010,6,Q2
164507.672539365,2,2.0,47,6,9760,7,240,2010,5,Q2
163602.512172832,3,2.0,110,4,4800,9,0,2010,1,Q1
154126.270249525,2,2.0,90,5,4485,5,0,2010,5,Q2
171104.853481351,3,2.5,53,5,5805,6,0,2010,6,Q2
167735.39270528,3,1.0,72,6,6900,6,0,2010,1,Q1
183003.613338104,3,1.0,62,5,11851,7,0,2010,6,Q2
172580.381161499,3,1.0,90,5,8239,6,0,2010,3,Q1
165407.889104689,2,1.0,87,2,9656,5,0,2010,6,Q2
176363.773907793,3,2.0,110,8,9600,7,0,2010,4,Q2
175182.950898522,3,3.0,120,8,9000,7,0,2010,4,Q2
190757.177789246,4,2.0,100,5,9045,12,0,2010,6,Q2
167186.995771991,2,1.5,88,6,10560,6,0,2010,6,Q2
167839.376779276,3,1.5,60,5,5830,7,0,2010,3,Q1
173912.421165137,3,1.5,88,7,7793,8,0,2010,5,Q2
154034.917445551,2,2.0,85,4,5000,4,0,2010,4,Q2
156002.955794336,2,2.0,71,6,6000,5,0,2010,4,Q2
168173.94329857,3,2.0,70,6,6000,6,0,2010,3,Q1
168882.437104132,3,1.5,68,5,6360,7,148,2010,3,Q1
168173.94329857,3,1.5,62,6,6000,6,0,2010,3,Q1
157580.177551642,2,1.0,74,5,6240,5,0,2010,5,Q2
181922.15256011,4,2.0,80,5,6240,7,0,2010,3,Q1
155134.227842592,2,2.0,87,6,6120,5,0,2010,3,Q1
188885.573319552,4,1.5,95,4,8094,9,0,2010,6,Q2
183963.193012381,3,1.5,98,6,12900,7,168,2010,5,Q2
161298.762306335,3,1.5,90,6,3068,6,0,2010,2,Q1
188613.66763056,3,2.0,51,5,15263,8,0,2010,5,Q2
175080.111822945,3,1.5,93,5,10632,6,0,2010,1,Q1
174744.400305232,3,2.0,95,5,9900,6,0,2010,2,Q1
168175.911336919,3,1.0,70,6,6001,5,0,2010,3,Q1
182333.472575006,4,1.5,103,4,6449,7,0,2010,3,Q1
158307.206742274,2,3.0,100,5,6048,7,0,2010,6,Q2
193053.055502348,4,4.0,43,4,10773,8,0,2010,5,Q2
175031.089987177,3,2.0,44,5,7800,5,0,2010,6,Q2
160713.294602908,2,2.0,42,5,7832,4,0,2010,5,Q2
173186.215014436,3,2.0,32,5,7424,5,0,2010,5,Q2
191736.7598055,4,1.5,42,5,11227,7,0,2010,3,Q1
170401.630997116,1,2.5,33,7,20062,4,0,2010,4,Q2
164626.577880222,2,1.0,83,4,9259,4,0,2010,6,Q2
205469.409444832,4,3.5,32,6,17082,8,0,2010,5,Q2
209561.784211885,4,2.5,72,3,18600,8,0,2010,6,Q2
182271.503072356,3,2.0,60,6,11479,6,0,2010,6,Q2
178081.549427793,3,1.0,63,4,9350,8,0,2010,6,Q2
178425.956138831,3,2.0,56,5,9525,5,0,2010,6,Q2
162015.318511503,1,2.0,1,7,17485,5,0,2010,1,Q1
181722.420373045,3,2.0,46,5,11200,5,0,2010,6,Q2
156705.730169433,1,2.5,23,7,11980,4,266,2010,6,Q2
182902.420342386,3,3.0,17,6,12361,8,0,2010,5,Q2
157574.595395085,2,2.0,0,7,7360,6,0,2010,3,Q1
184380.739100813,3,2.0,110,6,14235,6,0,2010,3,Q1
169364.469225677,2,2.0,14,5,11105,4,0,2010,7,Q3
175846.179822063,3,2.5,13,7,9337,8,0,2010,4,Q2
189673.295302136,3,2.5,33,5,15240,5,0,2010,6,Q2
174401.317715566,3,2.0,38,5,7480,5,0,2010,6,Q2
179021.448718583,3,3.5,7,8,10389,8,0,2010,5,Q2
189196.845337149,4,2.5,13,7,9375,9,0,2010,4,Q2
139647.095720655,1,2.0,7,6,4435,4,0,2010,4,Q2
161468.198288911,2,1.0,65,3,8777,5,0,2010,4,Q2
171557.32317862,3,1.0,56,5,8842,6,0,2010,1,Q1
179447.36804185,3,2.0,42,5,10044,6,0,2010,6,Q2
169611.619017694,2,1.0,62,4,11792,5,160,2010,6,Q2
172088.872655744,3,2.0,35,6,6305,5,0,2010,6,Q2
171190.624128768,3,1.0,52,4,6410,5,0,2010,5,Q2
154850.508361878,2,2.0,86,5,4853,5,0,2010,5,Q2
158617.655719941,2,2.0,71,6,7890,4,166,2010,3,Q1
209258.33693701,6,3.0,43,4,7200,10,0,2010,2,Q1
177939.027626751,3,2.0,79,5,9839,7,0,2010,5,Q2
194631.100299584,4,2.5,69,7,10452,8,0,2010,7,Q3
213618.871562568,5,2.5,60,5,15600,11,0,2010,3,Q1
198342.504228533,3,3.5,16,7,19645,6,0,2010,6,Q2
138607.971472497,1,2.0,21,8,3907,4,0,2010,4,Q2
150778.958976731,2,2.0,21,8,3907,5,0,2010,3,Q1
146966.230339786,1,1.0,69,2,8154,4,0,2010,4,Q2
162182.59620952,2,1.0,89,6,9140,5,200,2010,4,Q2
176825.940961269,3,1.0,114,4,8712,5,0,2010,6,Q2
152799.812402444,2,3.5,6,8,3811,5,155,2010,5,Q2
180322.322067129,3,3.5,12,8,11050,8,0,2010,5,Q2
177508.027228367,3,2.5,33,6,9620,6,0,2010,5,Q2
208029.642652019,5,3.0,34,6,12760,9,0,2010,3,Q1
181987.282510201,3,3.0,2,7,11896,6,0,2010,5,Q2
160172.72797397,2,2.0,1,7,9803,6,0,2010,1,Q1
176761.317654248,3,2.5,4,5,9802,7,0,2010,4,Q2
176515.497545231,2,2.0,45,5,15300,7,0,2010,6,Q2
176270.453065471,3,2.0,6,5,10114,7,0,2010,3,Q1
183050.846258475,3,2.0,11,5,11875,7,0,2010,6,Q2
150011.102062216,2,2.5,37,5,2394,5,108,2010,5,Q2
159270.537808667,3,1.5,40,4,1476,5,0,2010,3,Q1
163419.663729346,3,1.5,40,4,1900,5,0,2010,6,Q2
163399.983345859,3,1.5,38,4,1890,5,0,2010,6,Q2
173364.161505756,3,1.0,39,5,6953,5,0,2010,6,Q2
169556.835902417,2,2.0,26,5,12887,5,0,2010,4,Q2
183690.595995738,4,5.0,25,5,7700,10,0,2010,2,Q1
176980.914909382,3,1.5,19,5,10475,6,0,2010,3,Q1
204773.36222471,5,2.0,41,5,10544,8,0,2010,4,Q2
174728.655998442,3,4.0,16,8,9892,6,0,2010,2,Q1
181873.458244461,3,3.5,17,6,12961,7,0,2010,3,Q1
177322.000823979,2,1.0,53,6,13008,5,0,2009,10,Q4
193927.939041863,4,3.0,35,6,10200,7,0,2009,6,Q2
181715.622732304,3,2.5,12,6,10179,7,0,2009,7,Q3
199270.841200324,4,2.5,6,8,11792,9,0,2009,8,Q3
177109.589956218,3,2.5,13,7,8400,7,0,2009,6,Q2
153909.578271486,1,3.0,5,8,7296,8,0,2009,11,Q4
162931.203336223,2,3.0,11,8,7380,5,0,2009,7,Q3
166386.7567182,2,3.0,14,8,8013,6,0,2009,9,Q3
173719.30379824,3,2.5,11,7,8923,7,0,2009,2,Q1
179757.925656704,3,3.5,11,6,7500,7,0,2009,10,Q4
179007.601964376,3,3.5,15,6,8803,7,0,2009,7,Q3
180370.808623106,3,2.0,16,6,7250,6,0,2009,11,Q4
185102.616730563,3,3.5,32,5,11900,6,200,2009,7,Q3
198825.563452058,4,2.5,31,7,13250,8,0,2009,5,Q2
184294.576009142,3,2.0,31,6,10928,7,0,2009,8,Q3
200443.7920562,4,2.5,29,7,12388,9,0,2009,8,Q3
181294.784484153,3,2.0,31,6,11088,7,0,2009,5,Q2
174354.336267919,3,3.5,6,7,7000,7,0,2009,6,Q2
172023.677781517,3,2.5,9,8,7500,7,0,2009,3,Q1
181666.922855025,3,2.5,7,8,8470,7,0,2009,10,Q4
179024.491269586,3,3.0,34,5,9373,7,490,2009,6,Q2
178324.191575907,3,3.0,35,6,10140,6,0,2009,4,Q2
184534.676687694,3,2.0,34,7,11050,5,0,2009,8,Q3
159397.250378784,2,1.5,39,5,7830,6,0,2009,3,Q1
178430.966728182,3,2.5,38,5,8510,6,0,2009,7,Q3
177743.799385967,3,2.0,39,4,7038,5,0,2009,9,Q3
179395.305519087,3,1.0,38,4,9000,5,0,2009,7,Q3
151713.38474815,2,2.5,36,6,1680,5,0,2009,7,Q3
151713.38474815,2,2.5,37,6,1680,5,0,2009,7,Q3
168434.977996215,3,2.5,33,6,2308,7,0,2009,9,Q3
153999.100311019,2,2.5,34,7,2280,4,0,2009,8,Q3
164096.097354123,3,2.5,32,6,2349,6,0,2009,5,Q2
166335.403036551,3,3.0,31,6,2364,7,0,2009,7,Q3
163020.725375757,3,2.5,31,6,2364,6,0,2009,4,Q2
155862.510668829,2,1.5,33,7,2104,5,0,2009,10,Q4
182760.651095509,3,1.5,43,5,10710,5,0,2009,7,Q3
201912.270622883,4,4.5,2,9,14257,10,0,2009,6,Q2
185988.233987516,3,3.5,0,9,12350,8,0,2009,7,Q3
183778.44888032,3,3.0,1,9,12350,7,0,2009,5,Q2
170935.85921771,2,4.5,2,10,13693,8,0,2009,3,Q1
184468.908382254,3,2.0,1,9,11578,7,0,2009,7,Q3
191569.089663229,3,3.0,5,8,16870,7,0,2009,4,Q2
232991.025583822,5,3.5,2,8,23303,10,0,2009,6,Q2
180980.721388278,3,3.0,1,9,10367,8,0,2009,6,Q2
164279.13048219,2,3.0,3,9,10872,6,0,2009,2,Q1
183859.460411109,3,3.0,1,9,13514,7,0,2009,3,Q1
185922.465682076,3,3.0,6,7,12878,8,0,2009,6,Q2
191742.778119363,3,4.0,6,9,15274,10,0,2009,7,Q3
199954.072465842,4,3.5,6,8,13262,10,0,2009,6,Q2
180690.274752587,3,2.0,3,8,9658,6,0,2009,7,Q3
163099.3096358,2,2.0,4,6,6904,6,0,2009,8,Q3
140791.922472443,1,3.0,4,6,5122,5,0,2009,3,Q1
166481.86647592,2,3.0,2,7,10307,6,0,2009,5,Q2
172080.434496773,2,3.5,5,10,14836,8,0,2009,2,Q1
191719.161659178,3,3.5,6,8,15262,8,0,2009,7,Q3
160741.098612515,2,3.0,1,9,7390,6,0,2009,5,Q2
157829.546854733,2,2.0,1,9,6472,6,0,2009,4,Q2
196896.748596341,3,3.0,7,8,16770,8,0,2009,9,Q3
159675.423990355,2,2.0,6,7,3480,6,0,2009,11,Q4
182084.790901946,3,2.5,4,7,10928,8,0,2009,6,Q2
179233.926374487,3,2.5,4,6,8918,7,0,2009,7,Q3
155774.270901623,2,2.0,4,7,3182,5,0,2009,8,Q3
181354.326716058,3,2.5,5,7,9434,6,0,2009,8,Q3
179605.563663918,3,2.5,5,7,7984,7,0,2009,9,Q3
181609.34866147,3,2.5,5,7,10125,7,0,2009,7,Q3
178221.531623281,3,3.5,6,7,8965,8,0,2009,6,Q2
175559.920735795,3,3.5,6,7,8174,7,0,2009,5,Q2
200328.822792041,4,3.5,7,8,12891,8,0,2009,7,Q3
178630.060559899,3,2.5,5,7,9734,7,0,2009,5,Q2
177174.535221728,3,3.5,9,6,8433,7,0,2009,6,Q2
172515.687368714,3,2.5,10,7,7750,7,0,2009,3,Q1
204032.992922943,4,3.5,10,7,15896,8,0,2009,5,Q2
176023.232787689,3,2.5,10,7,7848,7,0,2009,6,Q2
202202.073341595,4,3.5,9,8,12720,10,0,2009,9,Q3
181734.480075862,3,3.0,15,8,10750,7,0,2009,6,Q2
183982.158993126,3,3.5,14,7,9085,7,0,2009,11,Q4
188007.94241481,3,3.5,16,8,11692,8,0,2009,10,Q4
185922.966763517,3,2.0,1,8,11194,7,0,2009,9,Q3
183978.544874918,3,2.5,1,8,10206,7,0,2009,9,Q3
177199.618638821,3,3.0,2,8,10130,7,0,2009,3,Q1
181878.647956764,3,2.0,3,8,9139,7,0,2009,9,Q3
173622.088728263,2,3.0,4,9,11128,9,0,2009,10,Q4
180728.168562655,3,2.0,1,7,7993,6,0,2009,10,Q4
176477.026606328,3,2.0,1,7,8640,7,0,2009,5,Q2
184282.266697609,3,2.0,2,9,12606,7,0,2009,5,Q2
162062.47538448,2,2.0,3,8,7500,6,0,2009,6,Q2
182550.070992189,3,3.5,3,8,10603,8,0,2009,7,Q3
180987.949624695,3,2.0,1,8,8125,8,0,2009,10,Q4
178173.79762147,3,3.0,3,7,10625,8,0,2009,3,Q1
179980.635948606,3,3.0,6,7,8736,6,0,2009,8,Q3
173257.637826205,3,3.5,6,7,8127,6,0,2009,3,Q1
177271.291059307,3,1.5,2,7,9605,6,0,2009,4,Q2
175338.355442312,3,2.5,3,7,7500,6,0,2009,6,Q2
177548.140549508,3,1.5,5,6,7500,5,0,2009,8,Q3
175969.91662932,3,2.5,5,7,10628,8,0,2009,1,Q1
175011.481953462,3,2.0,5,8,10141,6,0,2009,1,Q1
185199.372568143,3,1.5,5,7,13072,6,0,2009,5,Q2
188514.050228937,3,1.5,5,5,13072,6,0,2009,8,Q3
185080.145268797,3,3.0,6,5,12450,6,0,2009,6,Q2
157304.402574096,2,2.0,1,7,7328,6,0,2009,2,Q1
194260.859481297,4,3.5,13,7,11492,8,0,2009,4,Q2
181262.329995106,3,2.5,17,6,7703,6,168,2009,11,Q4
157003.292706732,2,2.0,19,6,7175,5,0,2009,2,Q1
182924.499359899,3,3.5,15,7,9109,6,0,2009,10,Q4
181902.586375439,3,2.5,23,6,10274,6,0,2009,7,Q3
188985.371708134,4,2.0,28,6,8250,8,0,2009,5,Q2
185290.904495068,3,2.0,47,5,9750,5,0,2009,11,Q4
177304.425752748,3,2.0,48,5,8499,5,0,2009,6,Q2
166274.900490809,2,1.0,48,5,9079,5,0,2009,7,Q3
177807.420530107,3,2.0,44,5,9316,5,0,2009,5,Q2
180330.624816201,3,2.0,46,5,7791,6,0,2009,10,Q4
179069.112234629,3,1.5,47,5,7150,6,0,2009,10,Q4
175943.371816948,2,3.0,29,8,15676,6,0,2009,4,Q2
185199.050609653,3,3.0,18,7,11949,7,0,2009,7,Q3
167350.910824524,3,2.5,5,7,2880,9,0,2009,7,Q3
149315.311876449,2,2.5,1,6,3830,6,0,2009,1,Q1
139010.847766793,1,2.5,1,6,4217,5,0,2009,3,Q1
155412.151845447,2,3.5,9,6,2998,4,0,2009,8,Q3
171308.313985441,3,3.5,10,7,3768,6,0,2009,9,Q3
176220.543265638,2,3.0,32,8,14694,5,0,2009,6,Q2
177643.434991809,2,1.5,28,7,15417,7,0,2009,6,Q2
187222.653264601,4,2.5,33,8,9600,5,0,2009,1,Q1
185635.132083154,3,2.5,35,7,12732,7,0,2009,6,Q2
206492.534215854,5,2.5,42,6,10400,8,168,2009,5,Q2
181681.021081956,3,2.5,40,5,9600,6,0,2009,8,Q3
180500.198072685,3,2.0,40,6,9000,5,0,2009,8,Q3
206486.17086841,4,2.0,32,7,13774,8,156,2009,11,Q4
161334.301195429,2,1.5,42,5,7130,5,0,2009,6,Q2
176156.558313965,3,1.5,42,5,9600,7,0,2009,3,Q1
191642.223478994,4,3.0,35,7,9600,8,196,2009,5,Q2
191945.808027777,3,2.5,38,6,16500,5,0,2009,5,Q2
164146.306037354,2,2.0,49,4,7436,5,0,2009,8,Q3
179883.057071096,3,1.0,50,5,8125,5,0,2009,9,Q3
178071.137668844,3,2.0,52,4,9450,6,0,2009,5,Q2
188241.637896875,3,3.0,53,5,13495,7,0,2009,7,Q3
174559.656173171,3,2.5,48,5,9350,6,121,2009,2,Q1
182347.363042264,3,2.5,45,5,10500,6,92,2009,7,Q3
191507.251872857,4,2.5,44,5,8970,7,0,2009,6,Q2
199751.865597358,4,2.0,48,6,11475,7,0,2009,9,Q3
162106.416145131,2,2.0,54,5,9768,5,0,2009,2,Q1
164575.982314367,2,2.0,42,6,9900,5,0,2009,4,Q2
179176.352180931,3,3.0,48,6,10573,6,288,2009,4,Q2
177327.403857584,2,3.0,43,6,14695,5,342,2009,7,Q3
177818.083761781,3,2.0,53,5,8760,6,0,2009,6,Q2
186965.204048443,3,1.5,49,7,12285,5,0,2009,8,Q3
178762.742169197,3,3.0,50,6,9240,6,0,2009,6,Q2
183322.866146283,3,1.5,53,5,8750,6,0,2009,11,Q4
178903.295931891,3,1.5,54,5,8750,6,0,2009,7,Q3
