title,propertyType,sizeSqFeetMax,bedrooms,bathrooms,listingUpdateReason,price,Date,listingDescription,luxury_features,transport_mentions,school_mentions,renovation_mentions
"6 bedroom semi-detached house for sale in Bedford Gardens, Kensington, London, W8",Semi-Detached,8756,6,6,new,21500000,2024,"Having been the subject of a bespoke renovation, this stunning and immaculately presented semi-detached family house on Bedford Gardens comprises approximately 8,756 sq ft and offers superb lateral living and accommodation space which includes six bedroom suites, a 38 ft by 28 ft private garden and a large garage entered from Campden Street. The house offers impressive volume and living space via two sizeable reception rooms, dining room/kitchen, further sitting room, bar and cinema room. Of further note the house offers gym, sauna, chef kitchen and bedroom/staff accommodation Bedford Gardens is situated just off Kensington Church Street and therefore benefits from the shopping and transport facilities of Kensington High Street and Notting Hill Gate. The open spaces of Kensington Gardens and Holland Park are nearby.",,Kensington High Street and Notting Hill Gate,,bespoke renovation
"5 bedroom house for sale in Phillimore Gardens, Kensington, London, W8, United Kingdom, W8",House,5098,5,4,new,21950000,2024,"This exceptional semi-detached home has recently been renovated to the highest standard and boasts a host of enviable features including off street parking, a security coded a wine cellar and a feature staircase. The property was the winner of London’s Best Single Residence at the UK Property Awards in 2018 and unfolds over five floors. A grand reception room with high ceilings and large windows is located on the raised ground floor and has wonderful views of the quiet and leafy Gardens. The spacious reception room opens onto an exquisite dining room, perfect for those who love to entertain. The bespoke Boffi kitchen, which comes fully fitted with Gaggenau appliances There is also an additional prep kitchen which includes a walk-in fridge and industrial grade cooking equipment, There is also located on the lower ground floor , a wine cellar, and a further reception room, which opens onto the garden, located on this floor. The private space has been thoughtfully designed with beautiful trees planted surrounding the courtyard. There are two bedrooms, both of which have dressing rooms, and share use of a family bathroom on the first floor. On the second floor there are three more bedrooms, all of which are ensuite and have plenty of built in storage. On the third floor there is a laundry room and more storage space. There is lift access connecting the home. Additionally, the property comes with planning permission to significantly extend the house underground by adding an additional 3,305 square feet. The Phillimore Estate is located to the north of Kensington High Street between two of London’s most beautiful parks: Holland Park and Kensington Palace Gardens/Hyde Park. Phillimore Gardens is generally considered to be one of the most prestigious positions on the estate.","off street parking, a security coded a wine cellar and a feature staircase",,,recently been renovated to the highest standard
"5 bedroom semi-detached house for sale in Phillimore Gardens, London, W8",Semi-Detached,5123,5,4,price_reduced,21950000,2024,"This classic Phillimore Estate house has been beautifully restored and was the winner of London's Best Single Residence at the UK Property Awards in 2018. A rare combination of traditional architectural integrity and contemporary styling, the house has been superbly crafted and designed by a world-class design and construction team. Located on one of central London's most coveted super-prime residential addresses, 28 Phillimore Gardens is a very rare commodity. Extending to approximately 5,123 sq ft /476 sq m of internal area, the accommodation in the house has unusually good lateral space and has the unusual benefit of having planning permission already granted and protected to significantly extend the house underground by an additional 3,305 sq ft / 307 sq m, creating a total potential internal area of 8,428 sq ft / 783 sq m. The gracious, wide entrance hall features a bespoke, stone-clad cantilever staircase creating an impressive sense of arrival to the formal reception rooms on the raised ground floor. Lift access and a guest WC cloakroom can also be found on this level. Of particular note is the formal drawing room which spans the entire rear of the house, with three elegant sash windows providing a wonderful aspect over gardens on the Phillimore Estate. A fantastic informal sitting room and dining room adjoins the kitchen and has an electrically operated large glass sliding doors on to the garden which create unusually practical, light filled family space. A bespoke, exceptionally designed contemporary Boffi kitchen is well-served by Gaggenau appliances and supported by a fully equipped chef kitchen including a walk-in fridge and industrial grade cooking equipment and extraction unit. The Phillimore Estate is located to the north of Kensington High Street between two of London's most beautiful parks: Holland Park and Kensington Palace Gardens/Hyde Park. Phillimore Gardens is generally considered to be one of the most prestigious positions on the estate. Access to the world famous shops and restaurants in and around Knightsbridge, South Kensington, Mayfair and Notting Hill is very easy, as is access out to the M4 for Heathrow Airport. The house is also close to some of central London's finest schools. Many of London's finest cultural institutions; museums, galleries and the iconic Royal Albert Hall (left) are within easy reach. Kensington Palace and Kensington Palace Gardens are also close by. The Phillimore Estate is perfectly located close to Holland Park (above) and the charming boutiques of Notting Hill Gate.",,"access to the world famous shops and restaurants in and around Knightsbridge, South Kensington, Mayfair and Notting Hill is very easy, as is access out to the M4 for Heathrow Airport",close to some of central London's finest schools,beautifully restored
7 bedroom villa for sale in Holland VIllas W14,Villa,7244,7,7,new,22000000,2024,"Presenting a wondrous opportunity in the heart of Holland Park & Kensington. The property consists of multiple living areas and separate entertainment areas. An extended freshly landscaped garden area. A double garage with extra parking spaces in the mansion entrance. Luxury amenities such as a sauna, gym, guest rooms in addition to family bedrooms and 2 staff quarters. Holland Villas Road boasts a private 24hr security service, and is within easy reach of all Holland Park & Kensington High Street restaurants, and shops while remaining quietly situated on this sought after address.","sauna, gym, guest rooms in addition to family bedrooms and 2 staff quarters",,,
"7 bedroom house for sale in Holland Villas Road, Kensington, London, W14, United Kingdom, W14",House,7244,7,7,new,22000000,2024,"This exceptional mansion unfolds over four floors and boasts multiple living areas, an extended landscaped garden and secure off-street parking for five cars. The beautiful double fronted facade features stone steps leading to the entrance and an expertly manicured front garden. Throughout the finest materials have been used from the rich wooden floors to the marble fireplaces and bathrooms. Large windows and high ceilings add to the sense of space and light and traditional period details such as the innate ceiling cornicing remain. The ground floor features a magnificent double reception room that leads onto a sunroom which has views of the impressive garden. Also located on this floor is the kitchen, dining room, family room, guest w.c and self-contained staff flat which has its own balcony. There is also a balcony which overlooks the West-facing garden from which a grand set of stairs descends on to the large back lawn which has been thoughtfully designed to maximise space and ensure privacy. Outside there is a patio, perfect for alfresco dining as well as a verdant lawn. An additional double reception room is located on the lower ground floor as is the sauna, gym, another guest w.c, a utility room and two ensuite bedrooms. Upstairs there are six bedrooms, four of which have ensuite bathrooms, a family bathroom and a dressing room, which unfold over the first and second floors. Residents can relax and have peace of mind thanks to the fact Holland Villas Road has a private 24hr security service. The home is within easy reach of all Holland Park & Kensington High Street restaurants, and shops while remaining quietly situated on this sought after address.",,,,
"6 bedroom house for sale in Hanover Terrace, Regent's Park, London, NW1, United Kingdom, NW1",House,6730,6,6,price_reduced,22500000,2024,"United Kingdom Sotheby’s International Realty is proud to showcase this spectacular six-bedroom house in Regent’s Park, London. This incredibly rare home, originally designed in 1811 by world renowned architect John Nash whose resumé includes Buckingham Palace, has been meticulously restored and boasts stunning views over Regent’s Park including the boating lake. Having been restored to the highest of standards of luxury allowing for today's modern standard of living, the house offers an exceptional blend of bedrooms and entertaining space with impressive volume and high ceilings. The magnificent first floor double reception room benefits from stunning views and the elegant ground floor dining room boasts 3.7m ceiling heights. To the rear of the house is a private long walled garden leading directly into a mews house (114sq.m./1,222sq.ft.). This space provides additional accommodation to the main house, with a gym, a double garage and two further bedrooms and bathrooms upstairs for family, guests or staff. Further benefits include 24-hour on-site manned security for the sole use of the road. The total size of this stunning house including the mews' is 625 sq.m. / 6,730 sq.ft. Hanover Terrace is situated on the west side of Regent’s Park offering a wide range of recreational facilities including London Zoo, The Open-Air Theatre, and the vast open green spaces of Regent’s Park itself. The property is ideally located with the fashionable shops, cafes and restaurants of Marylebone High Street and St John's Wood High Street only moments away. Both Baker Street and St John's Wood Underground stations are a short walk away allowing for easy access to transport facilities into Central London.",stunning views over Regent’s Park including the boating lake,Baker Street and St John's Wood Underground stations are a short walk away allowing for easy access to transport facilities into Central London,,has been meticulously restored
"5 bedroom penthouse for sale in 1 William Street, Knightsbridge, London, SW1X",Penthouse,4944,5,5,new,22500000,2024,"A masterpiece of mansion apartment living, Knightsbridge Gate is a Grade II listed building with a retained, Edwardian façade, comprising 15 meticulously designed residences. Description Built in 1902, Knightsbridge Gate is a Grade II listed building originally designed by architect W.D. Caröe for the Church Commissioners. The building retains the original façade in the Edwardian style, which has been painstakingly restored to preserve the heritage and glamour associated with Knightsbridge. Where the North elevation has been restored, the South façade is entirely new, featuring stepped pergolas and terraces. The development has been designed so that the apartment’s principle rooms overlook the remarkable landscape of Belgravia. The quality of finish and attention to detail enhances the scale and grandeur of the building. MSMR architects have been responsible for transforming the internal spaces, drawing on the Edwardian heritage of the building with contemporary elements. A rich palette of materials, colours and texture, combined with intricate detailing and bespoke joinery, have created elegant interiors of the highest calibre. The building is located at the gateway to Knightsbridge, moments from Hyde Park’s Southern border, Harrods and Harvey Nichols. Many of the apartments benefit from South-facing aspects towards Belgravia and the corner homes have views into Hyde Park. Light and bright, the living spaces are inspired by the building’s historical beauty, the rich environs of Knightsbridge and contemporary fashion, with meticulous modern detailing and an exemplary choice of materials throughout. Location One of the world’s most prestigious residential addresses, Knightsbridge offers the best of everything. A magnificent 350 acres of green space at Hyde Park. Internationally renowned retail and restaurants. Charming cobbled streets, artisan shops, five-star hotels and exceptional connections. The evolution of Knightsbridge’s latest destinations is attracting some of the best retailers in London and a carefully curated selection of shops and bars. Cobbled Motcomb Street is lined with independent boutiques, and Pavillion Road is the ideal place for artisan brands and high-end eateries. Square Footage: 4,944 sq ft Leasehold with approximately 996 years remaining. Additional Info Service Charge: £15/sqft - excludes building insurance",,,,
"5 bedroom apartment for sale in William Street, Knightsbridge, London, SW1X, United Kingdom, SW1X",Apartment,4944,5,4,new,22500000,2024,"United Kingdom Sotheby’s International Realty is thrilled to present this exceptional five-bedroom duplex apartment, located on the fourth and fifth floors of Knightsbridge Gate. The Grade-II listed Edwardian building dates back to 1902 and has recently received an extensive renovation which has honoured the building's heritage, whilst upgrading it for luxurious, contemporary living. The home has been finished to the highest standards, fitted with the finest quality natural materials, including Calacatta Oro polished marble, rich oak, refurbished original timber sash windows and bronze ironmongery. On the lower level, the grand open-plan reception room and dining room opens up onto the expansive terrace, as does one of the five bedrooms. The modern kitchen is a chef’s dream and is fully equipped with Gagenau appliances. Four of the en-suite bedrooms are also found on the lower level of the duplex apartment, as is the laundry room, with high-spec Miele appliances. The second level of the apartment houses the principal suite, which boasts a private terrace, a large walk-in dressing room with built-in storage and his and hers en suites. To ensure peace of mind there is a built-in intruder alarm and video intercom system. There is also central heating and cooling, underfloor heating and Lutron lighting. Located in one of the most sought-after areas in London, moments from Hyde Park, Harrods and Harvey Nichols as well as an abundance of restaurants, everything you need is practically on your doorstep.","finest quality natural materials, including Calacatta Oro polished marble, rich oak, refurbished original timber sash windows and bronze ironmongery",,,"recently received an extensive renovation which has honoured the building's heritage, whilst upgrading it for luxurious, contemporary living"
"6 bedroom house for sale in Chesham Street, Belgravia, London, SW1X 8NQ, United Kingdom, SW1X",House,6650,6,6,new,22500000,2024,"This expansive white stucco-fronted Belgravia townhouse is set on the Western side of Chesham Street, close to Sloane Square and Knightsbridge. Originally built in the 1830s, and designed by renowned architect Thomas Cubitt, the house is a perfect example of Georgian design, exemplified by its large rooms, period features and grand proportions. Arranged over six floors and 7,526 sq ft, the impressive house has beautiful entertaining spaces, as well as six bedroom suites. On the ground floor, a vast dine-in kitchen leads to a terrace and is complemented by a family room and a large dining room. On the first floor, a grand reception room has floor-to-ceiling windows that overlook the square and open to a balcony. Behind this room is a second reception room with a bar, perfect for entertaining. A study lies at the back of this level. The second floor is given over to the master suite, which includes a large bathroom, a walk-through dressing room and access to a large terrace. The third and fourth floors are home to four ensuite bedrooms, which are all generous doubles. There is also a useful kitchenette on the third floor. On the lower ground floor, a reception room is complemented by a second kitchenette, a utility room and an ensuite bathroom, and would make excellent staff accommodation. Unusually for a house of this period, a lift accesses all floors. Set on one of Belgravia’s most coveted streets, close to Hyde Park, the area is known Belgravia for its pretty architecture and lovely tree-lined streets. Grand townhouses are defined by their timeless elegance, while garden squares provide a sense of tranquillity amidst the bustling city. Belgravia's exclusive shops and restaurants are some of the best in London and excellent transport links mean the house is well connected to the rest of London.",,excellent transport links,,
"7 bedroom detached house for sale in Pembroke Gardens,London,W8",Detached,12415,7,6,new,22950000,2024,"This extraordinary, detached family home offers rare lateral living and entertaining space, arranged as it is over some 12,000 square feet. The house has an impressive entrance with high ceilinged ground floor rooms and two upper floors only. The house benefits from air conditioning, passenger lift, an integral double garage and a wrap around garden and large terrace. Offered in modern condition it offers the purchaser an opportunity to move straight in. ENTRANCE HALL : 2 KITCHENS : 3 RECEPTION ROOMS : DINING ROOM : 7 BEDROOMS (6 EN SUITE) : OFFICE : GYM : UTILITY ROOM : PLANT ROOM : STORAGES : GUEST CLOAK ROOMS : GARAGE : GARDEN : ROOF TERRACE : LIFT : AIR CONDITIONING",,,,modern condition
"6 bedroom semi-detached house for sale in Lancaster Gate, Kensington, W2",Semi-Detached,1163,6,6,new,23000000,2024,"An excellent investment opportunity to acquire an unmodernised, imposing, white stucco fronted seven storey Grade II listed property of approximately 25,000 square feet, created from the amalgamation of two adjoining buildings. Constructed in 1856 as part of the important Lancaster Gate development, the property with its portico entrances epitomises quintessential grand Victorian architecture and design and offers a wonderful restoration project to rekindle its former glory. Previously operating as a hotel, there are 60 guest bedrooms, accessed by either a lift or the grand staircase, and a number of capacious reception rooms boasting high ceilings, deep skirting boards and exquisite Victorian plasterwork. The property currently has C1 Hotel permitted use. Subject to the necessary planning/change of use permissions, there is enormous potential for conversion to serviced apartments or residential development. Situated at the easterly end of Lancaster Gate, the building is moments away from the prestigious Lancasters residences, the glorious verdant open space of Hyde Park and is immediately served by Lancaster Gate London underground station (Central line), a 5 minute journey to the heart of London`s vibrant West End. Notice Please note we have not tested any apparatus, fixtures, fittings, or services. Interested parties must undertake their own investigation into the working order of these items. All measurements are approximate and photographs provided for guidance only.",,"Lancaster Gate London underground station (Central line), a 5 minute journey to the heart of London`s vibrant West End",,"unmodernised, newly renovated"
"7 bedroom terraced house for sale in Ilchester Place, London, W14",Terraced,8425,7,5,price_reduced,23000000,2024,"This exceptional semi-detached house, situated on one of central London’s most desirable roads, has great volume, wonderful lateral space and backs directly on to Holland Park. Description This exceptional semi-detached house situated on one of Central London’s most desirable roads, extends to 8,679 sq ft internally (806 sq m including loft) offering wonderful lateral space and volume over principally four main floors. The house has been the subject of a comprehensive redesign programme. The additional space created by 23 Architecture cannot be replicated under current planning guidelines. The openness of the living space on the ground floor is truly stunning with an incredible vista out onto the entire width of the garden and Holland Park beyond. The level of natural light throughout the house is extraordinary as is the 20m swimming pool. Ilchester Place is located on the southerly border of Holland Park. The immediate area boasts an excellent selection of local & high street shops, fashionable restaurants, good schools & transport facilities Location Ilchester Place is located on the southerly border of Holland Park. The immediate area boasts an excellent selection of local & high street shops, fashionable restaurants, good schools & transport facilities Square Footage: 8,425 sq ft Additional Info Estate charge approximately £200 per annum",20m swimming pool,good schools & transport facilities,good schools,comprehensive redesign programme
"6 bedroom terraced house for sale in Holland Villas Road, Holland Park, London, W14",Terraced,7550,6,4,price_reduced,23500000,2024,"This impressive family house is arranged over only four floors and offers excellent entertaining space, including a large drawing room with access onto a west-facing terrace, with steps down to a large, mature and private west-facing garden. In addition the house has off-street parking for a number of cars. Holland Villas Road is well situated close to the shopping and transport facilities of Holland Park, Kensington High Street and Notting Hill Gate as well as having the open spaces of Holland Park nearby.",,"transport facilities of Holland Park, Kensington High Street and Notting Hill Gate",,
"4 bedroom apartment for sale in Holland Park Gate, 257-265 Kensington High Street, London, W8 6NA, W8",Apartment,4390,4,4,new,23500000,2024,"An impressive 4-bedroom lateral, park facing apartment located on the fifth floor offers 4,390 sq ft of living space and a 947 sq ft terrace. With high ceilings and generously proportioned spaces providing light-filled spaces. The entrance to London's famous 54 acres of Holland Park lies just across the road from the property. - The Holland Park Gate development consists of four elegant buildings offering generously proportioned 1, 2, 3 and 4 bedroom apartments, all finished with attention to detail and quality. The development is centred around a leafy landscaped courtyard with curved planters, acres and sweet olive trees. Close by you can find High Street Kensington with restaurants, shops and cafes offering places such as Whole Foods and the historic Kensington Church. Residents will enjoy an entirely bespoke five-star hotel-level service from Saint Amand's exclusive hospitality group. The team can arrange private shopping experiences, gallery visits and restaurant reservations for all residents and their guests. - Private residences amenities are those of a five-star hotel and will include: • Fully serviced by Saint Amand, Lodha's inhouse hospitality team • 25m swimming vitality pool • Sauna and steam rooms • Two private treatment rooms with therapies provided by leading practitioners • Relaxation room • Screening room • Fully-equipped gym with weights and yoga studio • Fully-serviced offices suites by Saint Amand • Secure on-site residents' storage • Valet parking services • 999-year lease • Children's play space - *Images are for illustrative purposes only Additional Information Mobile Coverage: Please look at the Ofcom website for more information Located on the vibrant corner of High Street Kensington; Holland Park Gate offers an elegant solution to West London living. Conveniently connected to both Heathrow and Gatwick airports, the development also overlooks Holland Park's 54 manicured acres.",,,,
"6 bedroom terraced house for sale in Culross Street, Mayfair, London, W1K",Terraced,8060,6,6,new,23950000,2024,"A beautiful Mayfair mansion of 8,060 sq ft, situated in an enviable location just off Park Lane. Description Finished to a high specification, with luxurious and bespoke interiors, the house offers endless entertaining space and spectacular health and fitness facilities. An elegant, wide entrance hall greets you with an impressive vista through the house towards the private garden at the rear. With attractive marble floors and specialist finish, the level of design adds an opulent yet sophisticated feel to the house. The reception room, almost 30' in length, features bespoke flooring, hand crafted and has been arranged to provide ample seating and sufficient space for up to twelve dinner guests, all with access to the beautifully landscaped garden. On the first floor there are 2 magnificent principal bedroom suites, both elegantly dressed with luxurious fabrics and materials, featuring fully fitted dressing rooms and marble finished bathrooms. Over the second (top) floor of the house, there are three further bedroom suites, each with their own unique style. In addition there is a classically elegant and timeless bespoke kitchen featuring a seating area below a large skylight, providing the perfect family space for dining, relaxing and informal entertaining. The house benefits from a fully fitted gym, treatment room and swimming pool plus an opulent bar and cinema area. Location Originally named Kings Street Mews, modern Culross Street runs between Park Lane and Park Street, linking Mayfair to Hyde Park. Culross Street is perfectly located to enjoy all Mayfair has to offer, including the globally renowned Mount Street. With its boutique shops, art galleries, designer labels and café culture, Mayfair has risen as the prestigious, sophisticated and luxurious epicentre of cosmopolitan London. Square Footage: 8,060 sq ft","luxurious and bespoke interiors, the house offers endless entertaining space and spectacular health and fitness facilities",,,
"8 bedroom detached house for sale in Park Place Villas, Little Venice, London, W9",Detached,8178,8,5,price_reduced,24000000,2024,"A supremely elegant early Victorian Italianiate style Grade II Listed villa (759.74/8,178 sq ft) situated in the heart of Little Venice. The stuccoed exterior boasts splendid Roman arches, portals and balustrades, with a tall tower offset to the left of the façade. 1 Park Place Villas was originally built in 1840 by Matthew Wyatt under the auspices of legendary architect John Nash’s master plan for the Regent’s Canal which created Little Venice, a picturesque neighbourhood of magnificent Regent’s Park style villas bordering the canal. This magnificent residence, formerly the home of Royal mistress Lillie Langtry where she entertained Bertie, the Prince of Wales (later King Edward VII), and more recently the home of Irish-American dancer Michael Flatley is offered for sale for the first time in 20 years and represents a rare opportunity to purchase arguably one of the finest homes in central London. The house is offered for sale in excellent condition throughout and has been designed in a restrained yet expansive Classical style and boasts magnificent formal entertaining rooms, an indulgent principal bedroom suite overlooking The Regent’s Canal and a lower ground floor indoor swimming pool complex inspired both by classical Rome and the idyllic English country house. This imposing villa is situated on a large 0.255 acre corner plot set back from the road and is approached through twin gates, with a pedestrian entrance between them. The property directly overlooks The Regent’s Canal and features a secluded wraparound garden, a large carriage drive and additional secure off-street parking together with an integral double garage. Amenities: Matured wraparound walled garden with two separate areas one incorporating Lillie Langtry’s famous love-seat and a rear Terrace with steps leading to principal lawned garden Carriage Drive Secure Off-Street Parking for multiple vehicles approached from Maida Avenue Double Width Integral Garage Swimming Pool Complex with adjoining Gymnasium, Sauna, Shower Room and WC 3 Terraces Balcony Wine Cellar Utility/Vault Plant Room","magnificent formal entertaining rooms, an indulgent principal bedroom suite overlooking The Regent’s Canal and a lower ground floor indoor swimming pool complex inspired both by classical Rome and the idyllic English country house",,,
"7 bedroom house for sale in Elsworthy Road, St John's Wood, London, NW3, United Kingdom, NW3",House,7860,7,8,new,24000000,2024,"This beautiful mansion lies on a prestigious, tree-lined street tucked between Primrose Hill and St John’s Wood. The substantial Arts and Crafts detached house is spread across 7,860 sq. ft and four floors, including an impressive basement. The exceptional family home has recently been renovated; entry is to an impressive hallway, with chequerboard flooring and a sweeping staircase. The kitchen features brand new fully fitted appliances and cabinetry. This is complemented by an expansive living room, a large study and a utility room. The house has seven bedrooms complemented by eight bathrooms. Both the master bedroom and a second bedroom on the first floor have dressing rooms and large ensuite bathrooms. A lift provides access to all floors. In the impressive basement, a pool, a jacuzzi and spa facilities have been added, as well as a cinema room and ensuite bedroom. The house also features a self-contained flat, with its own entrance, a living room, kitchen and one bedroom, which could be used as an annexe for grandparents or perhaps staff accommodation. A beautifully green manicured private garden stretches out behind the house, and beyond that, access to private communal gardens. Elsworthy Road is a broad street between Avenue Road (approximately 0.2 miles to the west) and Primrose Hill Road (approximately 0.8 miles to the east). Avenue Road and Regents Park provide convenient access to nearby amenities and attractions.","pool, a jacuzzi and spa facilities, a cinema room and ensuite bedroom",Elsworthy Road is a broad street between Avenue Road (approximately 0.2 miles to the west) and Primrose Hill Road (approximately 0.8 miles to the east). Avenue Road and Regents Park provide convenient access to nearby amenities and attractions,,recently been renovated
"5 bedroom flat for sale in One Kensington Gardens, Kensington Road, London, W8",Flat,5461,5,5,new,24000000,2024,"An outstanding 5,461sqft five bedroom suite apartment with views over Kensington Palace Gardens. This apartment benefits from huge entertaining space leading to a wrap around terrace, as well as a study, separate dining room and large eat in kitchen. Residents benefit from a 24-hour dedicated concierge, valet parking, health spa, 25m indoor swimming pool, a private health and fitness centre, sauna and steam room, in addition to private treatment rooms. The development is complete and ready for occupation with show apartments available to view. Photos are for indicative purpose only. One Kensington Gardens is situated in the heart of London's illustrious Royal Borough, opposite Kensington Palace Gardens and Hyde Park, and within walking distance of the shopping and transport facilities of Kensington High Street and Knightsbridge","24-hour dedicated concierge, valet parking, health spa, 25m indoor swimming pool, a private health and fitness centre, sauna and steam room, in addition to private treatment rooms",within walking distance of the shopping and transport facilities of Kensington High Street and Knightsbridge,,
"6 bedroom detached house for sale in Winnington Road, London, N2",Detached,16748,6,9,new,24950000,2024,"A magnificent bespoke residence set behind security gates in the area’s most coveted location, backing directly onto Hampstead Golf Course. This outstanding home features exquisite contemporary interiors throughout. Arranged over four floors, the property has 16,749 sq. ft . (1,559 sq. m.) of interior designed accommodation comprising a breath-taking grand entrance atrium, luxurious and spacious accommodation for entertaining, and 6 bedroom suites including a principal bedroom with an oversized bathroom and dressing room. The home also features a state of the art gym and spa facilities with an incredible indoor swimming pool, sauna, steam and pool lounge area. There is also a games room, media room and a beautiful landscaped private rear garden. The home enjoys uninterrupted and sweeping views over Hampstead golf course. The carriage driveway provides parking for several vehicles and leads to a secure underground garage with space for up to 6 cars. Homes of this calibre and quality are rarely available for sale.","luxurious and spacious accommodation for entertaining, a state of the art gym and spa facilities with an incredible indoor swimming pool, sauna, steam and pool lounge area, a games room, media room and a beautiful landscaped private rear garden",,,
"3 bedroom apartment for sale in City Road, Old Street, EC1V 2AG, EC1V",Apartment,1461,3,3,price_reduced,2100000,2024,"Perched on the 35th floor of an exclusive luxury development, this stunning three-bedroom, three-bathroom apartment offers panoramic south-west facing views through expansive floor-to-ceiling windows. Spanning 136 sqm, the inviting living area seamlessly integrates with a stylish fitted kitchen equipped with high-end integrated appliances, complemented by elegant wood flooring and underfloor heating. Allocated PARKING space available. Two of the bedrooms feature modern ensuite bathrooms, while a contemporary bathroom suite serves the third bedroom. The apartment is fitted with comfort cooling and boasts sleek finishes throughout. Residents enjoy exceptional concierge services and access to luxurious on-site fitness amenities, including a gym, sauna, massage parlour, and swimming pool. Ideally located in travel zone 1, the property is equidistant from Old Street and Angel stations, providing easy access to the vibrant areas of Old Street, the City, Shoreditch, and Islington, along with the picturesque Regent’s Canal just a short walk away. This landmark development by Berkeley Homes, designed by renowned architects Foster + Partners, stands opposite the City Road Basin, forming part of a distinctive cluster of high-rise buildings that are dramatically reshaping central London's skyline.","luxurious on-site fitness amenities, including a gym, sauna, massage parlour, and swimming pool",Old Street and Angel stations,,
"5 bedroom apartment for sale in Montrose Place, Belgravia, London, SW1X, United Kingdom, SW1X",Apartment,6404,5,4,new,19950000,2024,"This elegant, fully serviced apartment boasts a list of enviable features including two large balconies, close proximity to Hyde Park and a host of decedent features including marble finishings, spa-like bathrooms and rich wooden flooring. The fully-fitted kitchen features marble floors, countertops and a marble island unity and leads on to a beautifully designed dining room. A large reception room, which leads on to one of three balconies, is the perfect place to host and entertain. The principal suite has a luxurious marble bathroom and a walk-in wardrobe. There are four more generously proportioned bedrooms, three of which have their own ensuite bathrooms. The home also has a guest W.C and a utility room. Residents also have access to a shared private courtyard, a shared gym, secure underground parking and a 24-hour porter. Located in Belgravia, one of London’s most exclusive areas, the home is within close proximity of excellent boutique shops, restaurants and the green open spaces of Hyde Park.","two large balconies, close proximity to Hyde Park and a host of decedent features including marble finishings, spa-like bathrooms and rich wooden flooring",,,
"4 bedroom detached house for sale in Wadham Gardens, St John's Wood, London, NW3",Detached,6261,4,6,price_reduced,19950000,2024,"A substantial lateral low-built detached residence (581 sq m/ 6,261 sq ft), set behind electric gates with off-street parking and a garage Description The house is arranged over three floors only and provides excellent well-planned family accommodation with generous entertaining space on the ground floor connecting to an artist studio. Further benefits include a rear garden with patio area and access to private communal gardens. Location With its mature trees and hedges, Wadham Gardens is a quiet leafy road approximately 0.4 miles from the green open spaces of Primrose Hill. Furthermore the property is ideally located within close proximity to Swiss Cottage Underground (approximately 0.4 miles) and St John’s Wood Underground Station (approximately 0.7 miles), providing connections on the Jubilee Line. Wadham Gardens is close to some of the most renowned schools in North West London, and the world class shops, boutiques and restaurants and cafés of St John’s Wood (approximately 0.7 miles) and Primrose Hill (approximately 0.5 miles). Square Footage: 6,261 sq ft",,Swiss Cottage Underground (approximately 0.4 miles) and St John’s Wood Underground Station (approximately 0.7 miles),some of the most renowned schools in North West London,
